timestamp_utc,instrument,timeframe,open,high,low,close,volume,p_model_up,p_market_up,tv_recommendation,tv_confidence
2026-05-08T09:25:00Z,LINKUSDT,5m,9.92000000,9.94000000,9.92000000,9.92000000,9459.81000000,0.5000,1.0000,NEUTRAL,0.0
2026-05-08T09:30:00Z,LINKUSDT,5m,9.92000000,9.92000000,9.89000000,9.91000000,16527.10000000,0.4496,0.6667,NEUTRAL,0.0
2026-05-08T09:35:00Z,LINKUSDT,5m,9.92000000,9.93000000,9.90000000,9.91000000,9407.35000000,0.4748,0.6667,NEUTRAL,0.0
2026-05-08T09:40:00Z,LINKUSDT,5m,9.90000000,9.91000000,9.88000000,9.89000000,3916.30000000,0.3989,0.0000,NEUTRAL,0.0
2026-05-08T09:45:00Z,LINKUSDT,5m,9.89000000,9.89000000,9.85000000,9.86000000,7540.96000000,0.2972,0.0000,NEUTRAL,0.0
2026-05-08T09:50:00Z,LINKUSDT,5m,9.85000000,9.86000000,9.84000000,9.85000000,10586.93000000,0.3731,0.0000,NEUTRAL,0.0
2026-05-08T09:55:00Z,LINKUSDT,5m,9.85000000,9.89000000,9.84000000,9.88000000,64764.94000000,0.6265,0.4286,NEUTRAL,0.0
2026-05-08T10:00:00Z,LINKUSDT,5m,9.88000000,9.92000000,9.88000000,9.92000000,14451.68000000,0.7772,1.0000,NEUTRAL,0.0
2026-05-08T10:05:00Z,LINKUSDT,5m,9.91000000,9.92000000,9.89000000,9.90000000,20140.72000000,0.5000,0.7143,NEUTRAL,0.0
2026-05-08T10:10:00Z,LINKUSDT,5m,9.91000000,9.92000000,9.90000000,9.91000000,44188.04000000,0.5000,0.8571,NEUTRAL,0.0
2026-05-08T10:15:00Z,LINKUSDT,5m,9.91000000,9.91000000,9.86000000,9.89000000,57923.92000000,0.4242,0.5714,NEUTRAL,0.0
2026-05-08T10:20:00Z,LINKUSDT,5m,9.89000000,9.90000000,9.88000000,9.89000000,10801.21000000,0.4494,0.5714,NEUTRAL,0.0
2026-05-08T10:25:00Z,LINKUSDT,5m,9.89000000,9.91000000,9.88000000,9.89000000,9396.65000000,0.5000,0.5714,NEUTRAL,0.0
2026-05-08T10:30:00Z,LINKUSDT,5m,9.90000000,9.91000000,9.90000000,9.91000000,10053.03000000,0.6009,0.8571,NEUTRAL,0.0
2026-05-08T10:35:00Z,LINKUSDT,5m,9.90000000,9.92000000,9.90000000,9.92000000,12082.74000000,0.6008,1.0000,NEUTRAL,0.0
2026-05-08T10:40:00Z,LINKUSDT,5m,9.91000000,9.94000000,9.90000000,9.93000000,8193.49000000,0.5755,1.0000,NEUTRAL,0.0
2026-05-08T10:45:00Z,LINKUSDT,5m,9.93000000,9.94000000,9.92000000,9.93000000,2333.00000000,0.5252,1.0000,NEUTRAL,0.0
2026-05-08T10:50:00Z,LINKUSDT,5m,9.93000000,9.93000000,9.92000000,9.92000000,1853.97000000,0.4496,0.8750,NEUTRAL,0.0
2026-05-08T10:55:00Z,LINKUSDT,5m,9.92000000,9.92000000,9.90000000,9.90000000,17673.71000000,0.3738,0.6250,NEUTRAL,0.0
2026-05-08T11:00:00Z,LINKUSDT,5m,9.91000000,9.93000000,9.90000000,9.91000000,12716.33000000,0.5000,0.7500,NEUTRAL,0.0
2026-05-08T11:05:00Z,LINKUSDT,5m,9.91000000,9.91000000,9.90000000,9.90000000,6669.34000000,0.4748,0.6250,NEUTRAL,0.0
2026-05-08T11:10:00Z,LINKUSDT,5m,9.90000000,9.91000000,9.89000000,9.90000000,3906.52000000,0.4748,0.6250,NEUTRAL,0.0
2026-05-08T11:15:00Z,LINKUSDT,5m,9.90000000,9.92000000,9.90000000,9.92000000,1504.92000000,0.6008,0.8750,NEUTRAL,0.0
2026-05-08T11:20:00Z,LINKUSDT,5m,9.92000000,9.94000000,9.91000000,9.92000000,7138.53000000,0.5504,0.8750,NEUTRAL,0.0
2026-05-08T11:25:00Z,LINKUSDT,5m,9.93000000,9.93000000,9.92000000,9.93000000,299.49000000,0.5503,1.0000,NEUTRAL,0.0
2026-05-08T11:30:00Z,LINKUSDT,5m,9.92000000,9.94000000,9.91000000,9.92000000,3729.33000000,0.4748,0.8750,NEUTRAL,0.0
