timestamp_utc,instrument,timeframe,open,high,low,close,volume,p_model_up,p_market_up,tv_recommendation,tv_confidence
2026-05-08T16:20:00Z,DOGEUSDT,5m,0.10770000,0.10783000,0.10762000,0.10783000,940184.00000000,0.5712,0.7857,NEUTRAL,0.0
2026-05-08T16:25:00Z,DOGEUSDT,5m,0.10782000,0.10789000,0.10761000,0.10763000,1400896.00000000,0.4402,0.6071,NEUTRAL,0.0
2026-05-08T16:30:00Z,DOGEUSDT,5m,0.10763000,0.10767000,0.10741000,0.10761000,2831518.00000000,0.4448,0.5893,NEUTRAL,0.0
2026-05-08T16:35:00Z,DOGEUSDT,5m,0.10761000,0.10761000,0.10738000,0.10747000,1878228.00000000,0.4309,0.4643,NEUTRAL,0.0
2026-05-08T16:40:00Z,DOGEUSDT,5m,0.10747000,0.10757000,0.10731000,0.10751000,2245100.00000000,0.4862,0.5000,NEUTRAL,0.0
2026-05-08T16:45:00Z,DOGEUSDT,5m,0.10751000,0.10753000,0.10726000,0.10730000,1836201.00000000,0.4123,0.3125,NEUTRAL,0.0
2026-05-08T16:50:00Z,DOGEUSDT,5m,0.10730000,0.10749000,0.10727000,0.10739000,1115811.00000000,0.4931,0.3929,NEUTRAL,0.0
2026-05-08T16:55:00Z,DOGEUSDT,5m,0.10739000,0.10747000,0.10735000,0.10739000,989713.00000000,0.5208,0.3929,NEUTRAL,0.0
2026-05-08T17:00:00Z,DOGEUSDT,5m,0.10739000,0.10766000,0.10736000,0.10765000,1007892.00000000,0.6197,0.6250,NEUTRAL,0.0
2026-05-08T17:05:00Z,DOGEUSDT,5m,0.10765000,0.10776000,0.10754000,0.10756000,1362525.00000000,0.5184,0.4688,NEUTRAL,0.0
2026-05-08T17:10:00Z,DOGEUSDT,5m,0.10756000,0.10759000,0.10738000,0.10759000,605179.00000000,0.4931,0.3766,NEUTRAL,0.0
2026-05-08T17:15:00Z,DOGEUSDT,5m,0.10759000,0.10780000,0.10754000,0.10777000,951155.00000000,0.5896,0.6104,NEUTRAL,0.0
